text;Name;Time
"Ministeren for by, bolig og landdistrikter (Carsten Hansen):
Jeg tror, at det er rigtigt, at i de forskellige sammenhænge er det
nødvendigt at vide, hvad vi taler om, og jeg kan godt forstå, forvirringen breder sig efter de mange definitioner, som den borgerlige regering lavede. Altså, der var strukturfondsprogrammet, som Økonomi- og Erhvervsministeriet lavede; der var det program i forbindelse
med Landsplanredegørelsen, som den daværende miljøminister lavede, og så lavede man en ny definition af 29 kommuner i forbindelse
med de udvidede muligheder i forhold til planlovsændringer. Så definerede Fødevareministeriet under hr. Hans Christian Schmidt nogle
helt særlige yderområder, og man definerede fire typer: by-, mellem-, land- og yderkommuner, og de tre af dem betragtede man som
landdistrikter, hvilket nok ikke er helt på sin plads. Tidligere indførte
Indenrigsministeriet så midler fra indsatspuljen, der kunne gives til
39 kommuner, og så lavede Skatteministeriet i 2004-2006 et særligt
fradrag, som hr. Kristian Jensen førte videre i 2007, baseret på en afgrænsning i forhold til strukturfondsprogrammet. Så jeg kan godt
forstå forvirringen, men det er Venstre selv, der har skabt forvirringen, vil jeg gerne have lov at sige.";Anni Matthiesen;13H 28M 0S
"Formanden:
Fru Anni Matthiesen.";Anni Matthiesen;13H 29M 0S
":
Selv om jeg stadig hører lidt til de nye i klassen, må jeg sige, at jeg
jo har hørt remsen før.
Nu prøver jeg egentlig at kigge fremad. Nu er det sådan, at landdistriktsministeren har haft vagten i i hvert fald 2½ år på det her område, og jeg spørger egentlig bare stille og roligt ind til, om det er
noget, som ministeren her i dag har nogle planer om at definere mere
ensartet, så man derude i virkeligheden blandt LAG-koordinatorer
og ildsjæle kan få en definition af, hvad vi forstår ved landdistrikter.
Det er egentlig bare det, jeg gerne vil have et svar på.
Ministeren behøver ikke at remse op, hvad tidligere regeringer
har gjort, og hvad de har sagt. Jeg har egentlig bare brug for at vide,
hvad ministeren mener i dag.

7

Formanden:
Ministeren.";Anni Matthiesen;13H 30M 0S
"Ministeren for by, bolig og landdistrikter (Carsten Hansen):
Jeg tror, at fru Anni Matthiesens partifælle hr. Bertel Haarder går
meget op i, at man ikke kan forstå sin nutid, hvis ikke man kender
sin fortid, og for at forstå, hvorfor der er den forvirring, må vi sige,
at Venstre jo selv i meget, meget høj grad har bidraget til meget, meget stor forvirring med seks forskellige områdeudpegelser efter landdistriktsmodellen. Det var pointen med det her. Det er bare for at sige, at det ikke engang er lykkedes Venstre at tørre af på mig, at der
ikke var en ensartet definition.
Jeg er i øvrigt enig i, at vi skal være fuldstændig sikre på, når vi
taler om de forskellige områder, hvad vi taler om. Det andet er, at
jeg gerne vil sige til fru Anni Matthiesen, at der faktisk lå et forsøg i
forhold til vores sidste redegørelse, som vi debatterede herinde. Jeg
forstod, at Folketingets partier også tog det lidt til sig i redegørelsesdebatten, nemlig at vi talte om andelen af borgere i byer med mindst
3.000 indbyggere og afstandskriteriet, som vi har brugt. Det er
egentlig det, vi har brugt i forhold til andre ting og taget i brug i
strukturfondsprogrammet for 2014-2020. Det er også det, der vil blive lagt til grund i den kommende LAG-udpegning. Vi har dog endnu
ikke lagt os fast på, hvor mange der skal være med. Vi vil faktisk
også gerne høre Folketingets partier i den forbindelse.";Anni Matthiesen;13H 30M 0S
"Formanden:
Sidste runde til fru Anni Matthiesen.";Anni Matthiesen;13H 32M 0S
":
Jeg kan så fortælle ministeren, at det, der står i landdistriktsprogrammet for 2014, er, at landdistrikter reelt er de steder, hvor der er færre
end 45.000 indbyggere. Jeg vil egentlig gerne have ministeren til at
bekræfte, at det, vi går ud fra, når vi taler om landdistrikter, er, at det
er alle de steder, hvor der er færre end 45.000 indbyggere.";Anni Matthiesen;13H 32M 0S
"Formanden:
Ministeren.";Anni Matthiesen;13H 32M 0S
"Ministeren for by, bolig og landdistrikter (Carsten Hansen):
Det synes jeg ikke man kan uddrage. Jeg synes, man kan uddrage, at
der ligger landdistrikter uden for byer med 45.000 indbyggere. Derudover bruger vi de kriterier, at der skal være mere end ½ times
transport til de større byer. Det er det, vi har lagt til grund. Og så er
det andelen af borgere i byer med mindst 3.000 indbyggere uden for
byer med 45.000 indbyggere. Men jeg vil da gerne gå tættere på det
med fru Anni Matthiesen, når vi engang får tid, for at definere begrebet, så også fru Anni Matthiesen er helt med på, hvad vi mener.
Jeg vil bare sige, at det selvfølgelig er en øvelse, vi skal tage
med. Jeg vil også gerne sige i dag, at vi selvfølgelig også indbyder
til en diskussion om LAG-programmet, som jeg regner med vi kommer til at diskutere lidt senere, med Folketingets partier, så vi kan
høre og lytte til, hvad alle mener om den kommende programperiode, hvor vi jo har et forlig sammen med Venstre og Konservative.";Anni Matthiesen;13H 32M 0S
"Formanden:
Tak. Spørgsmålet er sluttet.
Det næste spørgsmål er også til ministeren for by, bolig og landdistrikter af fru Anni Matthiesen.

8

Onsdag den 5. februar 2014 (S 895)";Anni Matthiesen;13H 33M 0S
"Spm. nr. S 895
4) Til ministeren for by, bolig og landdistrikter af:
Anni Matthiesen (V)):
Vil ministeren redegøre for, om ministeren mener, at frivilligt arbejde har en betydning for landdistrikterne, og hvordan ministeren vil
understøtte det frivillige arbejde i landdistrikterne?
Formanden:
Værsgo.";Anni Matthiesen;13H 33M 0S
":
Vil ministeren redegøre for, om ministeren mener, at frivilligt arbejde har en betydning for landdistrikterne, og hvordan ministeren vil
understøtte det frivillige arbejde i landdistrikterne?";Anni Matthiesen;13H 33M 0S
"Formanden:
Ministeren.";Anni Matthiesen;13H 33M 0S
":
Tak. Jamen jeg kan da i hvert fald afsløre, at jeg er enig med ministeren i, at det er altafgørende, at vi bakker op om vore frivillige i
landdistrikterne, fordi de om nogen er med til at højne både mulighederne for bosætning og for den sags skyld også for at skaffe flere arbejdspladser.
Det kan så bekymre mig lidt at tænke på det bureaukrati, som
mange ildsjæle er blevet udsat for i forbindelse med det seneste
landdistriktsprogram og LAG-periode, for jeg ved godt, at ministeren sagde lige før, at der er skaffet omkring 1.000 arbejdspladser,
men jeg kan ikke lade være med at tænke på: Gad vide, hvor mange
arbejdspladser det ville kunne have skaffet ekstra, hvis man ikke
havde udsat rigtig mange af de her LAG-koordinatorer og ildsjæle
for det bureaukrati, som de har været udsat for.
Når det er sagt, kunne jeg godt tænke mig at spørge ministeren,
om han mener, at man på en eller anden måde skal medregne ildsjælene i finansieringen, når man også snakker LAG-midler.";Anni Matthiesen;13H 33M 0S
"Ministeren for by, bolig og landdistrikter (Carsten Hansen):
Der er for mig ingen som helst tvivl om, at den store frivillige indsats, der ydes i landdistrikterne, er en helt uvurderlig ressource. Jeg
mener i virkeligheden, det er helt, helt afgørende, at der er frivillige,
som vil påtage sig et ansvar i vores landsbyer for at sikre fremgang
og øget bosætning.
Jeg har på mine ture rundt i landet mødt et væld af engagerede
frivillige ildsjæle, og jeg kan se, at de steder, hvor det jo også går
godt – det gør det heldigvis i mange landdistrikter – er det de frivillige, der gør en forskel. De investerer kræfter, de investerer tid i at realisere projekter, bærer en udvikling frem, og hver gang glæder det
mig at se, hvordan deres indsats er med til at gøre en forskel.
Det frivillige engagement er med til at sikre den lokale forankring af projekter, og det er det, der er helt afgørende, hvis det skal
blive en succes. Ildsjælene ved populært sagt, hvor det er, skoen
trykker, og de kan derfor udvikle gode og konstruktive projekter, der
er tilpasset lokalområdet. Og jeg kan ikke lade være med at pege på,
at den seneste programperiode ude i LAG – på trods af de mange besværligheder, der har været – faktisk har skabt 1.000 nye arbejdspladser. Det viser vores opgørelser, og det er baseret på helt lokale
handlingsplaner opstillet af lokale ildsjæle.
Den frivillige indsats har også stor betydning for det fællesskab,
der ligger i landdistrikterne. Det gælder f.eks. vores foreningsliv,
som jeg mener er noget helt unikt – det er i hvert fald et vidnesbyrd
om, at de frivillige ikke bare er en ressource for lokalsamfund, men
er det for samfundet som helhed. Ildsjælene er dermed også et vigtigt supplement til de statslige og kommunale rammer og den regionale landdistriktsudvikling.
Hos os støtter vi igennem mange forskellige indsatser det frivillige samarbejde i landdistrikterne. En af indsatserne er via de lokale
aktionsgrupper. Indsatsen bygger jo på frivillighed og mobilisering
af lokale ressourcepersoner og på lokale frivillige aktører, der vil
bruge deres tid og ressourcer på at skabe gode rammevilkår og vækst
og beskæftigelse i deres lokalområde. Og jeg skal også pege på, at
områdefornyelsen i dag har et krav om, at borgerne involveres i processerne.

Formanden:
Ministeren.";Anni Matthiesen;13H 33M 0S
"Ministeren for by, bolig og landdistrikter (Carsten Hansen):
Først vil jeg gerne sige, at vi jo overtog det, da der manglede godt og
vel 2 år af den indeværende LAG-periode. Og jeg vil sige sådan bare
til den almindelige drøftelse af, hvem der har opfundet systemet, at
det har den tidligere borgerlige regering. Vi har forsøgt i fællesskab
at forbedre det, og jeg er i dag ikke ude på at placere et ansvar for
det, for man startede et andet sted og kørte det ind. Men jeg vil bare
sige, at EU og ildsjæle er lidt som ild og vand. Vi har hos os forsøgt
at være offline på det; vi har forsøgt at forbedre bekendtgørelsen; vi
har hele vejen igennem forsøgt at få ansøgninger behandlet og få
dem igennem, så de nåede det inden jul til de tider, der skulle være
for det. Men jeg anerkender, at det er et stort og voldsomt bureaukrati, man har bygget op. Vi ser nu på, om vi kan gøre det bedre i fremtiden, for det er helt afgørende og vigtigt.
Så vil jeg sige i forhold til, om de frivillige nu skal regnes med i
det, at nu har vi sendt landdistriktsprogrammet i høring, og vi vil
selvfølgelig forholde os til de høringssvar, der kommer ind.";Anni Matthiesen;13H 37M 0S
"Formanden:
Fru Anni Matthiesen.";Anni Matthiesen;13H 38M 0S
":
Det er dejligt at høre, at det forhåbentlig bliver bedre i fremtiden, og
jeg kan så benytte lejligheden til her at komme med en opfordring
om også at lytte til dem, der har fingrene nede i tingene, ildsjælene
derude, som ved hvordan det er, de har følt sig håndteret i den seneste LAG-periode, og så måske ud fra det, som de giver udtryk for,
prøve at rette op og gøre det endnu bedre.
Jeg vil gerne spørge: Skal jeg forstå ministeren på den måde, at
man afventer høringssvarene, inden man tager stilling til, om frivilligt arbejde kan anvendes som et element i finansieringen?";Anni Matthiesen;13H 38M 0S
"Formanden:
Fru Anni Matthiesen.

Formanden:
Ministeren.

Onsdag den 5. februar 2014 (S 904)";Anni Matthiesen;13H 35M 0S
"Ministeren for by, bolig og landdistrikter (Carsten Hansen):
Nu nåede jeg ikke helt at komme ind på det med de frivillige i mit
svar, så det er godt, at fru Anni Matthiesen spørger igen. Altså, jeg
kan ikke komme med en detaljeret gennemgang af alle de specifikke
administrative detaljer, der er i forslaget, men lad mig understrege,
at set i lyset af de administrative udfordringer, vi har oplevet i den
netop afsluttede programperiode, har vi anstrengt os for at forenkle
det og tilrettelægge en mere omkostningseffektiv LAG-indsats. Det
er så det ene.
Det andet er, at vi skal sikre de bedst mulige rammer for projektholdere og de lokale aktionsgruppee, men igen vil jeg sige, at det jo
bliver en proces, som vi tager fat på, når høringsperioden er overstået og vi skal forholde os til de afgivne høringssvar i forhold til LAGprocessen. Og dermed siger jeg jo også, at der er forskellige muligheder, som vi skal kigge på, men der er nogle udfordringer i forhold
til at finansiere frivillige arbejdstimer i LAG-projekter, som jeg synes vi skal diskutere åbent med hinanden.";Anni Matthiesen;13H 38M 0S
"Hvordan vil ministeren sikre, at de 83 kommuner, der oplever befolkningstilbagegang, som hovedsagelig skyldes fraflytning til større
byer, får standset denne negative udvikling og i stedet får styrket deres tilflytning og udvikling, så der sikres et sammenhængende Danmark, der ikke kun har liv og fremgang i 15 kommuner?
Formanden:
Værsgo.";Anni Matthiesen;13H 39M 0S
":
Spørgsmålet lyder: Hvordan vil ministeren sikre, at de 83 kommuner, der oplever befolkningstilbagegang, som hovedsagelig skyldes
fraflytning til større byer, får standset denne negative udvikling og i
stedet får styrket deres tilflytning og udvikling, så der sikres et sammenhængende Danmark, der ikke kun har liv og fremgang i 15 kommuner?";Flemming Damgaard Larsen;13H 41M 0S
"Formanden:
Ministeren.";Flemming Damgaard Larsen;13H 41M 0S
"Formanden:
Fru Anni Matthiesen i sidste omgang.";Flemming Damgaard Larsen;13H 41M 0S
":
Jeg håber på det, ministeren sagde her til sidst. Ministeren siger, at
det er noget, man gerne vil diskutere åbent med hinanden, og så håber jeg, at det også er noget, som vi her i Folketinget kommer til, altså at vi også får muligheden for at komme med bidrag fra Landdistriktsudvalgets side på det her område. For jeg synes faktisk, at det
er et vigtigt emne at få taget fat på. Kan man anvende frivilligt arbejde som en finansiering, eller vil det skade mere, end det vil gavne?
Så jeg vil bare lige høre, om ministeren vil bekræfte, at når ministeren siger åben dialog og åben debat om det her, så betyder det, at det
også vil foregå i Folketinget.";Anni Matthiesen;13H 39M 0S
"Formanden:
Ministeren.";Anni Matthiesen;13H 40M 0S
"Ministeren for by, bolig og landdistrikter (Carsten Hansen):
Først vil jeg lige sige til afslutning, at mange ildsjæle har følt, at der
har været meget bureaukrati, og det er jo klart, at der var opbygget et
voldsomt bureaukrati, som jeg faktisk har forsøgt at forenkle. Jeg synes også, det var for voldsomt. Vi kigger på, hvordan vi kan forbedre ansøgningsprocessen og uddanne koordinatorerne bedre. Og så vil
jeg godt sige, at det er min agt at invitere Landdistriktsudvalget og
ordførerne over til en snak om deres forventninger, når nu høringsprocessen er overstået, så de indgår i drøftelserne omkring det kommende landdistriktsprogram. Jeg mener, det er vigtigt, at vi alle har
ejerskab til det. Så ja, det er en bekræftelse på, at vi gerne vil have
en diskussion og gerne vil have en åben dialog om det.";Anni Matthiesen;13H 40M 0S
"Formanden:
Spørgsmålet er sluttet.
Det næste spørgsmål er også til ministeren for by, bolig og landdistrikter af hr. Flemming Damgaard Larsen.";Anni Matthiesen;13H 41M 0S
"Spm. nr. S 904 (omtrykt)
5) Til ministeren for by, bolig og landdistrikter af:
Flemming Damgaard Larsen (V)):

9

Ministeren for by, bolig og landdistrikter (Carsten Hansen):
Jeg vil sige, og det tror jeg at hr. Flemming Damgaard Larsen er
enig med mig i, at det er tydeligt for enhver, at det danske samfund i
de her år er præget af befolkningsforskydninger og en stærk urbanisering – og også en kraftigere urbanisering, end vi har set tidligere.
Forskydningen i samfundet har en række konsekvenser, og den betyder jo, at der sker en affolkning. Det sker i forhold til befolkningsudviklingen, og det gælder i forhold til erhverv og beskæftigelse lokalt
ude i vores kommuner. Det gælder også i forhold til kommunernes
vilkår for at løfte de grundlæggende velfærdsopgaver. Oven i det har
vi så set, at krisen – altså finanskrisen – har ramt rigtig hårdt i vores
landdistrikter.
Urbaniseringen sker jo i alle lande, og den har sådan set fundet
sted, siden industrialiseringen startede. I Danmark har vi sådan set
rigtig gode forudsætninger for at håndtere udviklingen. Vi er jo et
lille, homogent land med korte geografiske afstande. Vi har også en
struktur, der gør os i stand til at varetage omstillingen på både det
statslige, regionale og kommunale niveau. Og urbaniseringen er
langtfra kun negativ, for det giver os nogle nye muligheder for at
styrke Danmark i den internationale konkurrence, når væksten samles.
Også i landdistrikterne kan vi se, at der på trods af det generelle
billede med en fraflytning fra land til by mange steder sker en positiv udvikling. Og jeg ser som landdistriktsminister dagligt eksempler
på, at der lokalt er en vilje og et engagement til at skabe udvikling
lokalt og til at imødegå udfordringen. Og jeg kan sige, at man rigtig
mange steder i landet – f.eks. i Odense – nu er begyndt at samle oplandet. Det er man også begyndt på i Aarhus, og i Aalborg arbejder
de med at se på, hvordan by og opland i fællesskab kan profitere af
den her nye situation, hvor der sker en affolkning. Jeg har positive
forventninger til det. Men jeg må også sige, at det er kommunerne,
der skal håndtere de lokale konsekvenser og også omstillingen lokalt. Det er også kommunerne, der har kendskab til de lokale ressourcer og de lokale potentialer, som skal sætte ind, samtidig med at
vi forbedrer rammevilkårene.";Anni Matthiesen;13H 41M 0S
"Formanden:
Hr. Flemming Damgaard Larsen.

10

Onsdag den 5. februar 2014 (S 904)";Anni Matthiesen;13H 43M 0S
":
Tak for svaret. Nu taler ministeren meget om de store kommuner,
altså Odense, Aarhus og Aalborg, og hvordan de gør tingene. Men
det, jeg taler om i mit spørgsmål, er yderområderne, f.eks. de fem
økommuner. Det er jo der, de helt store problemer er.
Der er jo en lang række barrierer, der gør, at det kan være mindre
attraktivt at bosætte sig i yderområderne, de mindre kommuner og
også økommunerne. Det er dårlige lånemuligheder, og det er en dårlig og usikker mobil- og bredbåndsdækning. Det er bare to eksempler, men der er også andre.
Hvis vi skal skabe vækst og udvikling i yderområderne, skal der
være handling bag den der fine titel, der er i regeringsprogrammet
»Et Danmark, der står sammen«, for udvikling kræver handling og
investeringer.
Derfor vil jeg gerne spørge ministeren: Mener ministeren, at regeringen gør nok for at sikre, at balancen er der i de 83 kommuner
ud af de 98 kommuner, hvor der er en stærk udfordring på baggrund
af den fraflytning, der sker, og hvad ministeren konkret vil gøre for,
at udviklingen vendes?
Det er ikke nok at skylde skylden på kommunerne. De statslige
initiativer, de statslige forhold har også en betydning, og der må ministeren og regeringen vise, at den altså også er regering for yderområderne og regering for de fem økommuner.

Ministeren for by, bolig og landdistrikter (Carsten Hansen):
Nu er det jo ikke første gang, vi tager den her snak, og hr. Flemming
Damgaard Larsen ved godt, at vi sætter ind på en lang række områder: med kommunal udligning, 400 mio. kr. til landdistriktskommunerne; vi styrker vækstvilkårene for erhvervet i landdistrikterne; en
vækstplan, som også Venstre er med i, med 94 mia. kr., hvoraf vi
bl.a. over de næste par år giver samlet set 1 mia. kr. til oprydning i
vores landsbyer og til byfornyelse; vi har lige præsenteret en vækstplan for turisme og en vækstplan for fødevarer, der skal understøtte
rammevilkårene og forbedre den nye identitet i vores landdistriktsvilkår; og vi har styrket mulighederne for bosætning via planloven
og kommunernes mulighed for at udnytte landdistrikternes boligmasse via fleksboliger. Og sådan kunne jeg blive ved.
Så der er sket rigtig meget på rammevilkårene. Det ændrer ikke
ved, at urbaniseringen, fraflytningen fra land til by, jo også foregik
under den tidligere regering, uden at man tog alle de mange initiativer, vi har taget nu.";Flemming Damgaard Larsen;13H 46M 0S
"Formanden:
Ministeren.";Flemming Damgaard Larsen;13H 45M 0S
"Ministeren for by, bolig og landdistrikter (Carsten Hansen):
Jeg er glad for spørgsmålet, for så får jeg lejlighed til at sige, at det
selvfølgelig er kommunerne, der kender den lokale erhvervsudvikling bedst, og det er også dem, der ved, hvor skoen trykker. Og det
er selvfølgelig afgørende, at man kan sætte ind der.
Når jeg nævner de fire storbyer, er det, fordi de alle sammen er i
gang med at lave et samarbejde med oplandskommunerne. Jeg tror,
det er vigtigt, at vi prøver at se det som en forudsætning og ikke en
modsætning imellem byer og vækst, uanset om de ligger uden for de
større vækstcentre eller de ligger sammen med byerne. Vi laver faktisk en stor konference sammen med oplandskommunerne og de store byer for at sikre den nye sammenhæng i forhold til den del af det.";Flemming Damgaard Larsen;13H 45M 0S
"Formanden:
Sidste omgang til hr. Flemming Damgaard Larsen.";Flemming Damgaard Larsen;13H 47M 0S
":
Nu er det jo ikke nok med nogle fine teoretiske planer. Det betyder
også, at vi er nødt til have noget konkret handling, for vi har jo at
gøre med en generel negativ tendens, som jeg også tror at ministeren
var lidt inde på, og den truer sammenhængen i et sammenhængende
Danmark – et Danmark, hvor det både er muligt og attraktivt at bosætte sig i alle landets 98 kommuner og ikke kun i 15 kommuner.
Derfor skal vi sikre det gennem en konkret handling.
Mange kommuner er jo udfordret af, at de her lånemuligheder ikke er til stede. Arbejdspladser, infrastrukturer, stabil bredbåndsforbindelse har jo stor betydning, og det gælder også statslige arbejdspladser, altså at det har stor betydning, at de ikke kun bliver placeret
i Københavns centrum.
Der vil jeg godt her til sidst spørge ministeren: Hvad har ministeren af helt konkrete forslag til, hvordan regeringen vil vende den negative udvikling, så vi får skabt et Danmark, der bedre kan stå sig i
fremtiden?";Flemming Damgaard Larsen;13H 47M 0S
"Formanden:
Ministeren.

Formanden:
Hr. Flemming Damgaard Larsen.";Flemming Damgaard Larsen;13H 45M 0S
":
Det er jo sådan, at det, at der er færre borgere, betyder, at der sker en
mindre udvikling: færre penge i kommunekassen, mindre handel,
mindre omsætning, og det betyder igen, at de lokale dagligvarebutikker må lukke osv. osv. Det skaber alt sammen en ond cirkel, som er
meget svær for land- og yderkommunerne at komme ud af alene.
Derfor vil jeg godt spørge ministeren: Er det ikke nødvendigt at
sikre en bred udvikling for hele landet, så det ikke kun er attraktivt at
bosætte sig i de 15 kommuner, men også i de andre 83 kommuner?
Og vil ministeren beskrive, hvordan han vil tage ansvar for at vende
den her negative udvikling?";Flemming Damgaard Larsen;13H 45M 0S
"Formanden:
Ministeren.

Ministeren for by, bolig og landdistrikter (Carsten Hansen):
Jeg synes ikke, det er særlig teoretisk at fjerne den tidligere regerings kørselsafgift, der jo var en afgift på at drive forretning i landdistrikterne. Det var jo 0,75 mia. kr., som vi fjernede som afgift fra de
små virksomheder. Jeg synes ikke, det er teoretisk at give nogle flere
midler, så man kan byforny og landsbyforny. Jeg synes ikke, det er
teoretisk at give flere penge til udledning til vores landdistriktskommuner. Jeg synes ikke, det er teoretisk, når man kommer med 21
punkter, hvor man forbedrer de digitale vilkår, også i landdistrikterne, herunder sikrer, at de 207 dårligst dækkede postnumre får it-udvikling.
Men jeg er fuldstændig enig med hr. Flemming Damgaard Larsen
i, at vi skal sikre, at det er attraktivt at kunne bosætte sig i alle landets kommuner, og vi arbejder målrettet på det.

Onsdag den 5. februar 2014 (S 906)

11";Flemming Damgaard Larsen;13H 46M 0S
"Formanden:
Spørgsmålet er sluttet. Tak til ministeren for by, bolig og landdistrikter.
Det næste spørgsmål er stillet til social-, børne- og integrationsministeren af hr. Peter Skaarup.";Flemming Damgaard Larsen;13H 51M 0S
":
Først vil jeg sige tak for svaret og tillykke med den nye ministerpost.
Det er jo noget af omgang i forhold til den tidligere post. Der sker en
del skift rundtomkring, og det bliver spændende at følge, hvad den
nye minister kan gøre på det her område.
Jeg vil godt følge op og sige, at i forhold til det med, at kommunerne ansætter kriminelle som såkaldte rollemodeller over for de unge, er der jo så det nye i sagen, at vi har noget evidens, tror jeg man
med et fint ord siger om tingene, nemlig i den rapport, der hedder
»Gadeplansmedarbejdere i gråzonen«. Det, man har gjort, er jo sådan set, at man er gået ud til kommunerne og har spurgt dem, hvad
erfaringerne med at ansætte tidligere kriminelle som gadeplansmedarbejdere egentlig er. Og hvis man kigger i rapporten, er det jo sådan, at ni tiendedele af kommunerne netop har sådan nogle opsøgende medarbejdere, der arbejder med kriminalitetstruede unge, og en
fjerdedel har i øjeblikket ansat nogle, der har en kriminel fortid. Der
er det så, at kommunerne bliver spurgt, hvad erfaringerne er.
Erfaringerne er faktisk gennemgående dårlige med hensyn til det
her, dels fordi nogle simpelt hen lærer de unge kriminalitet, dels fordi de så selv kommer til at deltage i kriminalitet igen, efter at det
egentlig var ovre, da de blev rollemodeller. Så problemet er ret stort
i kommunerne. Og det, som kommunerne efterlyser, er jo, at der
kommer nogle retningslinjer ovenfra, og det vil jo så sige fra regeringen, for, hvordan de skal gøre det her – hvis de skal gøre det.
I Dansk Folkeparti er vi helt afklarede. Vi mener ikke, at man
med en kriminel fortid kan bidrage til, at unge bliver håndværkere
eller gode bidragydere til vores samfund, altså unge, der har været
ude i kriminalitet. Vi synes, man skal vælge nogle med den rigtige
uddannelse og de rigtige kompetencer, og derfor vil jeg spørge ministeren om to ting: Vil man indføre et krav om, at der indhentes straffeattester, hvis man skal ansætte sådanne unge, og vil man sikre, at
der skal være en relevant uddannelse bag?";Peter Skaarup;13H 51M 0S
"Spm. nr. S 906 (omtrykt)
6) Til social-, børne- og integrationsministeren af:
Peter Skaarup (DF) (medspørger: Karsten Lauritzen (V)):
Hvad er ministerens holdning til i forbindelse med arbejdet med kriminalitetstruede og kriminelle børn og unge at ansætte opsøgende
medarbejdere, der er tidligere kriminelle, og mener ministeren, det er
bedre at ansætte personer med relevant uddannelse og stærke kompetencer?
Formanden:
Værsgo.";Peter Skaarup;13H 49M 0S
":
Tak for det. Og spørgsmålet lyder sådan her: Hvad er ministerens
holdning til i forbindelse med arbejdet med kriminalitetstruede og
kriminelle børn og unge at ansætte opsøgende medarbejdere, der er
tidligere kriminelle, og mener ministeren, det er bedre at ansætte
personer med relevant uddannelse og stærke kompetencer?";Peter Skaarup;13H 49M 0S
"Formanden:
Ministeren.";Peter Skaarup;13H 49M 0S
"Ministeren for børn, ligestilling, integration og sociale forhold
(Manu Sareen):
Tak for det. Årsagerne til, at unge kommer ud på en kriminel løbebane, kan være meget, meget komplekse, og derfor bør indsatsen selvfølgelig også baseres på forskellige typer af redskaber og faglighed,
alt efter de konkrete omstændigheder der nu måtte være rundtomkring i kommunerne eller i den unges situation. Jeg mener derfor ikke, at det sådan helt giver mening at udtale sig generelt om, hvorvidt
en kommune kan ansætte en tidligere kriminel som opsøgende gadeplansmedarbejder eller rollemodel eller noget i den stil. Det kan også
være som kontaktperson. Det må til enhver tid afhænge af, om den
pågældende person har gjort op med og har taget meget, meget klart
afstand fra sin kriminelle fortid
Om vedkommende har de kompetencer, der skal til for at udføre
sit arbejde, er selvfølgelig også meget, meget relevant at tage med i
hele den her helhedsbetragtning, som også skal til, når man lige præcis taler om de her kontaktpersoner og gadeplansmedarbejdere. Samtidig med det vil jeg selvfølgelig gerne slå fast, at den enkelte kommune har et klart ansvar for at sikre, at indsatsen over for udsatte
børn og unge er fagligt forsvarlig, og at der gives den fornødne
hjælp, der er behov for. Det omfatter naturligvis også en pligt til at
sikre, at alle medarbejdere, som kommunen ansætter til at støtte unge, er rustet til netop den opgave, som den pågældende nu får, og de
selvfølgelig også udviser en adfærd, der er forenelig med det at skulle støtte op omkring en ung, som måske er kommet ud på en glidebane med hensyn til kriminalitet eller anden asocial adfærd.";Peter Skaarup;13H 49M 0S
"Formanden:
Hr. Peter Skaarup.";Peter Skaarup;13H 51M 0S
"Formanden:
Ministeren.";Peter Skaarup;13H 53M 0S
"Ministeren for børn, ligestilling, integration og sociale forhold
(Manu Sareen):
Først og fremmest vil jeg sige tusind tak for lykønskningen.
Det er jo fuldstændig rigtigt, at det er en stærk undersøgelse,
hvilket hr. Peter Skaarup også henviser til. Det, der også gør den rigtig stærk, synes jeg – jeg har læst den med stor interesse – er, at der
også har været anonyme besvarelser, som man kunne komme med
fra kommunernes side, og det synes jeg er rigtig, rigtig positivt.
Med hensyn til om der skal indhentes straffeattest, vil jeg sige, at
det skal man jo også, når der arbejdes med børn og unge. Det bliver
jo også gjort.
Der er nogle forskellige retninger i den rapport, og det er fuldstændig korrekt, at der også er nogle, der har haft nogle uheldige oplevelser, også med hensyn til at ansætte tidligere kriminelle.
Men jeg vil sige, at jeg helt klart mener, at det at have en uddannelse inden for det socialfaglige, selvfølgelig er en gevinst, og det
bør man have. Men der er også nogle talenter rundtomkring, som har
haft en kriminel fortid, og som har gjort op med deres kriminelle fortid. Det betyder ikke, at man bare skal acceptere – det tror jeg ikke
nogen gør i den her sal – at man skal anspore dem, man arbejder
med, til yderligere kriminalitet på nogen som helst måde. Men der
findes nogle, som kan noget inden for f.eks. det pædagogiske fag, og
som har gjort op med deres kriminelle fortid, og som er brugbare
medarbejdere rundtomkring i landet.

12

Onsdag den 5. februar 2014 (S 898)";Peter Skaarup;13H 53M 0S
"Formanden:
Hr. Peter Skaarup.";Peter Skaarup;13H 55M 0S
