text;Name;Time
"Mai Henriksen (KF):
De, der kan arbejde, skal arbejde, siger hr. Leif Lahn Jensen. Så er
det jo interessant, at man i L 76, som forleden blev førstebehandlet,
både nedsatte kravene til de ledige og samtidig lige sparede 200 mio.
kr. på den aktive beskæftigelsesindsats. I min verden hænger det ikke sammen.

18

Fredag den 2. marts 2012 (L 91)

Jeg vil gerne stille et meget konkret spørgsmål: Hvordan vil Socialdemokraterne sikre, at en ferie ikke kommer til at stå i vejen for
et arbejde? Lad os nu forestille os en kontanthjælpsmodtager, som
tager på ferie til Gardasøen, men hvad nu, hvis jobbet til vedkommende rent faktisk dukker op, mens vedkommende er af sted? Hvordan vil Socialdemokraterne så garantere, at den ledige så rent faktisk
står til rådighed for arbejdsmarkedet? Det synes mig dog at være en
anelse svært at stå til rådighed for arbejdsmarkedet, hvis man ligger i
en solseng nede ved Gardasøen.";Ulla Tørnæs;10H 46M 0S
"Formanden :
Ordføreren.";Ulla Tørnæs;10H 46M 0S
":
Forskellen på De Konservative og Socialdemokraterne er, at vi tror
på de mennesker ude i jobcentrene og har tillid til dem. Jeg er ikke et
sekund i tvivl om, at de, der er derude, selvfølgelig godt kan se,
hvornår der er jobåbninger, og hvornår der ikke er jobåbninger.
Jeg er klar over, at det forslag om kontanthjælpsmodtagerne netop var inde under det, der hedder bedre vilkår for de ledige, for hvis
der er noget, de ledige ikke har fået i 10 år med borgerlig regering,
er det bedre vilkår. Derfor har vi fremsat en masse forslag: Bedre
mulighed for uddannelse og opkvalificering, flere uddannelsesrettigheder til ufaglærte og faglærte, mulighed for opkvalificeringsjob,
mulighed for ferie, en styrket indsats over for ledige ordblinde – det
er så skrivesvage. Vi har gjort en masse for at skabe bedre vilkår for
de ledige, for det mener vi, er nødvendigt efter 10 år. Det vil vi gerne kendes på, og det skal der nok komme endnu mere af.";Leif Lahn Jensen;10H 47M 0S
"Formanden :
Tak til den socialdemokratiske ordfører. Hr. Bent Bøgsted som ordfører for Dansk Folkeparti.";Leif Lahn Jensen;10H 47M 0S
(Ordfører);Leif Lahn Jensen;10H 48M 0S
":
Tak, hr. formand. Det forslag, vi står med her, er jo en forlængelse af
dagpengeperioden, en midlertidig forlængelse kan man sige, for det
er jo ikke sådan, at det er en varig forlængelse på ½ år. Dansk Folkeparti var med til at ændre dagpengeperioden fra 4 år til 2 år, og det
gjorde vi i en periode, hvor der var krise. Efter de tal, vi fik, og efter
det, vi kunne se, var forventningerne, at krisen var ovre, inden den
her 2-års dagpengeperiode for de nye ville udløbe den 1. juli 2012.
Det har så vist sig, at krisen har varet noget længere. Hvor lang
tid den vil vare, ved vi selvfølgelig ikke noget om. Og i forbindelse
med valgkampen sagde vi i Dansk Folkeparti, og jeg er nok også citeret for det flere steder, at vi var klar til at se på en forlængelse af
dagpengeperioden, i betragtning af at forudsætningerne for det indgreb, vi lavede, hvor vi ændrede perioden fra 4 år til 2 år, ikke havde
ændret sig i den retning så hurtigt, som vi havde forventet. Derfor siger Dansk Folkeparti ja til ½ års forlængelse af dagpengeperioden,
og det er glædeligt, at det så gælder alle, der bliver ramt af det her.
Der er ikke nogen, der kan få en forlængelse, hvis de opnår en dagpengeperiode på 4 år inden, så det er ikke på den måde. Det er dem,
der bliver ramt af ordningen med de 2 år.
I den forbindelse sagde vi også i valgkampen, at vi egentlig også
var klar til at forlænge yderligere ud over ½ år. Hvis der var behov
for det, kunne vi give en forlængelse på 1 år, måske længere, alt efter hvor lang tid krisen varer, og det står vi stadig væk ved. Modsat
andre partier står vi i Dansk Folkeparti ved det, vi har sagt i valgkampen, så derfor er vi også klar til at se på en yderligere forlængelse ud over ½ år, hvis det bliver nødvendigt. Det kunne jo godt være,

at beskæftigelsesministeren allerede i det her lovforslag skulle have
taget med i betragtning, at der måske var mulighed for en yderligere
forlængelse, men vi vil her i dag fra Dansk Folkepartis side give tilsagn om, at det er vi også klar til at se på, hvis det bliver nødvendigt
med en yderligere midlertidig forlængelse af dagpengeperioden.
Hvad angår forslaget om kontanthjælp, kan vi også se, at det kan
være rimeligt. Man kan altid diskutere, om en kontanthjælpsmodtager skal have ret til ferie eller ikke skal have ret til ferie. I dag er det
mange gange sådan, at jobcentrene i feriemåneden prioriterer ikke at
lave den store indsats over for kontanthjælpsmodtagere. Der er nogle
kontanthjælpsmodtagere, der unddrager sig, fordi der måske er en
familie, der tager på ferie, og så er det træls, hvis moren eller faren
skal blive hjem fra ferie, på grund af at man er på kontanthjælp, og
så snyder de med det.
Samtidig skal vi huske på, at i dag er det faktisk sådan, at man er
fritaget for aktiveringsindsatsen i 4 uger, og det bliver passet ind, når
der er ferie. Når jobcenteret synes, der skal være ferie, og når sagsbehandleren synes, der skal være ferie, kan man blive fritaget fra aktivering i 4 uger. Vi skal også huske på, det her lovforslag ikke giver
ret til ferie, før man har haft 12 sammenhængende kalendermåneder
på kontanthjælp. Så det er ikke sådan, at bare fordi man kommer på
kontanthjælp efter 3-4 måneder, kan man sige, at man gerne vil have
ferie. Det kan man ikke. Det første år kan man ikke få ferie, så der er
også begrænsninger den vej rundt.
Så det, vi i Dansk Folkeparti kan se ud af det her, er, at man
egentlig i teorien går ud og siger, at vi forlænger den 4-ugers-periode, der er, hvor kontanthjælpsmodtageren er fritaget for aktiveringsindsats, til 5 uger, hvor man så siger, at vedkommende kan tage på
ferie.
Jeg ved ikke, hvor mange der tager til udlandet på ferie. Vi har
haft nogle dårlige sager, hvor der var nogle, der var taget til Libanon
i flere måneder og holdt ferie dernede og svindlede. Det skal der
selvfølgelig stadig væk holdes øje med, og det tror jeg også at de ude
i jobcentrene holder øje med, nemlig om der er nogen, der prøver på
at svindle. Men det er da godt nok lidt træls, hvis man som par ikke
kan tage børnene med på ferie i et telt i Vestjylland, hvis man bor i
en lejlighed i København. Det vil være sund fornuft, at man lige kan
tage på ferie. Men man skal stadig væk oplyse om, hvor man er, så
det er ikke sådan, at jobcenteret ikke ved, hvor folk er henne.
Hvad angår det her med at stå til rådighed for et job, vil jeg sige,
at selvfølgelig skal man stå til rådighed for et job, og hvis man får
tilbudt et job inden ferien, kan man ikke derefter komme og sige, at
man skal have ferie.
Så Dansk Folkeparti kan støtte forslagene, men som sagt vil vi
herfra give tilsagn om, at vi også er klar til at se på en yderligere forlængelse af dagpengeperioden, hvis det bliver nødvendigt.";Bent Bøgsted;10H 48M 0S
"Formanden :
Der er en kort bemærkning fra hr. Joachim B. Olsen.";Bent Bøgsted;10H 53M 0S
":
Ordføreren sagde, at Dansk Folkeparti var med til at forkorte dagpengeperioden fra 4 til 2 år i en krisetid. Så siger ordføreren, at man,
da forudsætningerne for den forkortelse ikke ændrede sig hurtigt nok
– der kom altså ikke gang i beskæftigelsen – nu er villig til at kigge
på at forlænge dagpengeperioden. Jeg tror det er sådan cirka rigtigt
forstået. Så er mit spørgsmål til Dansk Folkeparti: Da Dansk Folkeparti indgik den her aftale, hvad var det da, der gjorde, at Dansk Folkeparti troede på, at forudsætningerne ville ændre sig hurtigt? Hvad
var det for nogle analyser, Dansk Folkeparti var i besiddelse af, der
tilsagde, at krisen snart ville stoppe?

Fredag den 2. marts 2012 (L 91)";Joachim B. Olsen;10H 53M 0S
"Formanden :
Ordføreren.

19

Formanden :
Fru Mai Henriksen for en kort bemærkning.";Joachim B. Olsen;10H 54M 0S
":
Hvad angår det med aftalen om at nedsætte fra 4 til 2 år, vil jeg sige,
at jeg ikke ved, om hr. Joachim B. Olsen kan spå – jeg kan ikke. Jeg
har haft ret i min forudsigelse af udviklingen på arbejdsmarkedet rigtig mange gange, men jeg havde faktisk ikke drømt om, at krisen
skulle blive så vedvarende. Det skyldes jo, at vi er med i EU, for så
bliver vi sinket lidt i udviklingen, hvad det angår. Havde vi nu været
et selvstændigt land og ikke været omfattet af EU, havde vi nok også
været ude af krisen på nuværende tidspunkt. Men der var ingen, der
kunne spå om, hvor lang tid krisen ville vare. Med de tal, vi fik dengang, forventede man, at krisen ville vare et par år, og så ville vi nok
være ved at være ude af det. Det var det, der lå til grund for, at vi
sagde ja. Så kunne vi bagefter se, at det her ville tage længere tid.
Krisen var værre, og der var ingen, der havde forventet, at Grækenland ville være ved at gå bankerot, og at Italien, Spanien og Portugal
også rent ud sagt var nede, og det samme med Irland og Island. Der
er mange ting, der gør sig gældende, og der var ikke nogen, der havde forudset det. Så derfor mener vi som sagt i Dansk Folkeparti, at
tingene har ændret sig i en anden retning end den, vi havde forventet.

Mai Henriksen (KF):
Det her er jo et lovforslag i to dele. Og jeg har stor respekt for, at
man har ønske om at ville indfri et valgløfte. Det er ikke så tit, det
sker i de her tider, så når man endelig kan komme af sted med det,
skal man også slå til. Det har jeg stor respekt for.
Jeg tror, jeg havde forventet en tale, hvor hr. Bent Bøgsted ligesom ville balancere og sige: Nå ja, det sure med det søde, og det med
de her 5 ugers ferie er en del af det sure.
Mener Dansk Folkeparti virkelig, at den her del af det her lovforslag, altså det med de 5 ugers ferie, er god politik? Kan det ikke være svært at stå til rådighed for arbejdsmarkedet, hvis man ligger i telt
i Vestjylland, som hr. Bent Bøgsted giver et eksempel på?";Bent Bøgsted;10H 57M 0S
"Formanden :
Hr. Joachim B. Olsen.";Bent Bøgsted;10H 55M 0S
":
Jeg går ikke ud fra, at Dansk Folkeparti, da man lavede den her reform, troede, at Danmark ikke ville være medlem af EU om et par
år. Jeg tror nok også, at man, dengang man lavede den her reform,
havde nogle ganske gode formodninger om, at krisen i Sydeuropa
ville fortsætte. Jeg kan ikke huske, at der var nogen, der sagde, at
den ville stoppe. Jeg mindes heller ikke at have set en eneste rapport
eller analyse, der viste noget som helst om, at det her var en kortvarig krise, som snart ville stoppe. Det er bare derfor, jeg gerne vil bede om et svar på, hvad det helt konkret var for nogle analyser, undersøgelser, som gjorde, at Dansk Folkeparti byggede deres forventning
op om, at krisen snart ville være overstået.";Joachim B. Olsen;10H 55M 0S
"Formanden :
Ordføreren.";Joachim B. Olsen;10H 58M 0S
":
Altså, hvis man ligger i telt i Vestjylland, kan man sagtens tage telefonen, hvis der bliver ringet. Det har jeg før hørt om nogen der har
gjort. Så det har ikke noget med det at gøre. De fleste har en telefon
med, også når de ligger i telt, og der er god forbindelse, så den slags
kan sagtens lade sig gøre.
Vi havde da selvfølgelig vores tvivl om de her 5 ugers ferie, men
når man så ser på, at man i forvejen er fritaget for aktivering i 4
uger , når man har været på kontanthjælp i over 1 år og har været
inde i et aktiveringsforløb, er forskellen måske bare, at det bliver
mere legalt, at man holder 3 ugers ferie om sommeren sammen med
familien. Det er jo ikke sådan, at vi forventer, at der nu kommer en
stor strøm af kontanthjælpsmodtagere, der rejser ud af landet. Det er
der nogle, der gør, og der er også nogle, der snyder lidt med det i dag
– og det har vi også tidligere prøvet at stramme op på. Der vil nok
også være nogle, der snyder lidt med det fremover, men vi har accepteret det her som en del af det her lovforslag. Det har vi snakket
om i gruppen, og det accepterer vi.
Havde det nu været sådan, at det var en helt ny ordning med, at
man optjente feriepenge – men det gør man ikke; det er på kontanthjælp; man får ikke ekstra ud over sin kontanthjælp i den periode –
havde det været noget andet.

Formanden :
Ordføreren.";Bent Bøgsted;10H 58M 0S
":
Jamen jeg vil sige til hr. Joachim B. Olsen, at vi fik forelagt mange
papirer fra regeringen, fra finansministeren og fra beskæftigelsesministeren i den forbindelse, og det er selvfølgelig svært at sige, at vi
ikke troede på noget som helst af det, der blev lagt frem. Så vidt jeg
husker, var det heller ikke noget med, at de økonomiske vismænd
forudsagde, at krisen ville vare så lang tid. Det er muligt, at man i
Liberal Alliance kan forudse den slags ting, det er er også muligt, at
hr. Joachim B. Olsen kan forudse den slags ting. Det kunne jeg ikke,
det kunne vi ikke i Dansk Folkeparti, og der er også rigtig mange af
mine kolleger herinde, der heller ikke kunne forudse det. Hvis man
kunne forudse den slags, skulle man måske have søgt et job som
økonomisk vismand i stedet for at sidde i Folketinget.

Formanden :
Fru Mai Henriksen.";Bent Bøgsted;10H 56M 0S
"Mai Henriksen (KF):
Nuvel, man kan godt tage telefonen, hvis man ligger i telt i Vestjylland. Nu er jeg jo lige hjemkommet fra Afrika, hvor jeg har besteget
Kilimanjaro, og jeg kan hilse og sige, at der ikke er telefonforbindelse oppe i lige knap 6.000 meters højde. Så det er jo ikke alle steder,
især hvis man tager til udlandet, man rent faktisk kan stå til rådighed
ved at tage en telefon eller endda møde op til en jobsamtale.
Jeg kan godt høre, at hr. Bent Bøgsted måske i virkeligheden
godt kan være lidt nervøs ved, om der bliver snydt, og at han måske i
virkeligheden også godt kan være nervøs ved, om man reelt kommer
til at stå til rådighed for arbejdsmarkedet. Men jeg vil gerne spørge
Dansk Folkeparti: Hvis nu, det havde været en anden del af et lovforslag, vi nu havde behandlet – hvis nu den her første del med dag-

20

Fredag den 2. marts 2012 (L 91)

pengene var kommet i en pakke sammen med tilladelsen til at opføre
en moske et sted i Danmark – ville hr. Bent Bøgsted og Dansk Folkeparti så også have stemt for, når nu man gerne vil indfri det første
valgløfte?";Bent Bøgsted;10H 59M 0S
"Formanden :
Ordføreren.";Bent Bøgsted;11H 0M 0S
":
Nu kan jeg slet ikke forestille mig, at man vil blande de to ting sammen i et lovforslag. Det kan jeg overhovedet ikke forestille mig vil
komme til at ske. Jeg tror egentlig, at formanden her ville have protesteret mod, at der blev fremsat et sådant lovforslag, der blandede
den slags sammen. Så jeg har slet ikke haft i tankerne, at der kunne
være så grel en sammenblanding i et lovforslag. Vi har før set, at det
er de mest mærkelige ting, man kan putte ind i et lovforslag – det
erkender jeg da blankt. Men det var lidt en speciel sammensætning.
Jo, der vil altid være nogle steder, man måske ikke lige kan tage
en telefon, men jeg har nu ikke mistænkt nogen kontanthjælpsmodtagere for at tage på ferie på Kilimanjaro.";Bent Bøgsted;11H 0M 0S
"Formanden :
Tak til Dansk Folkepartis ordfører. Hr. Nadeem Farooq som radikal
ordfører.";Bent Bøgsted;11H 1M 0S
(Ordfører);Bent Bøgsted;11H 1M 0S
":
Med dette lovforslag foreslår vi, at dagpengeperioden forlænges
midlertidigt med op til ½ år for dem af vores borgere, der opbruger
dagpengeretten i andet halvår af 2012. Men det skal ske således, at
den samlede dagpengeperiode ikke overstiger 4 år. Derudover ligger
der også i lovforslaget, at vi foreslår, at kontanthjælpsmodtagere, der
har modtaget kontanthjælp i 12 sammenhængende måneder, får ret
til ferie, således at de 5 uger om året bliver undtaget fra det i øvrigt
rimelige krav om at stå til rådighed for arbejdsmarkedet. Det synes
jeg faktisk er en helt oplagt og helt rimelig håndsrækning, vi giver til
de ledige. Det er også udtryk for en større grad af tillid til de ledige.
Samlet set er det nogle fornuftige justeringer, som Radikale Venstre kan støtte.";Nadeem Farooq;11H 1M 0S
"Formanden :
Tak. Der er ikke nogen korte bemærkninger, så det er hr. Christian
Juhl som ordfører for Enhedslisten.

forkortede periode for supplerende dagpenge kombineret med en
langvarig høj arbejdsløshed vil en masse mennesker komme i alvorligt økonomisk uføre, når deres dagpengeperiode udløber i løbet af
2013. En masse vil miste dagpengene, og en stor del af disse mennesker vil heller ikke være berettiget til kontanthjælp, enten fordi de
bor i ejerbolig eller er gift. Det er et ret stort problem. AK-Samvirke
har beregnet, at vi i 2013 risikerer, at et sted mellem 1.500 og 2.000
mennesker mister dagpengeretten hver måned. Jeg tror, at Venstres
ordfører hører godt efter, når jeg siger hver måned. Det er næsten
25.000 i løbet af et år. Dertil kommer så dem, der har fået forlænget
dagpengeretten med op til ½ år, men som ikke kommer i arbejde i
den periode. Andelen af ledige over 50 år, der er i farezonen, er klart
overrepræsenteret.
Desværre er der ikke mange tegn på, at ledigheden falder. Det
Økonomiske Råd regner med en stigning både i 2012 og 2013. Hvis
man kigger på det antal stillinger, som jobnet udbyder, kan man se,
at det er stagneret på omkring 20.000 i 2010, mens det i 2007 og
2008 til tider var oppe på 50.000. Fra november 2008 til november
2011 er antallet af langtidsarbejdsløse, dvs. folk på dagpenge 80 pct.
af tiden inden for det seneste år, steget fra 9.000 til 39.000.
Den tidligere regering gjorde mere end blot at forkorte dagpengeperioden med støtte fra Dansk Folkeparti og De Radikale. Den fordoblede også den periode, man skal være i arbejde, for at genoptjene
dagpengeretten. Det forringer muligheden for at opnå fornyet ret til
dagpenge ganske betydeligt, og AK-Samvirke udtrykte det på den
måde, at hvis nu man har et klippekort til bussen, sættes prisen op
fra 140 kr. til 280 kr., samtidig med at halvdelen af klippene fjernes,
så man kun har fem klip for den dobbelte pris. Det er virkeligheden,
og det er det, nogle kalder ansvarlig politik. Så det ser sort ud for de
arbejdsløse selv med den midlertidige forlængelse, der ligger i det
her lovforslag.
Man kan vel gå ud fra, at de to tidligere regeringspartier og Liberal Alliance er uden for rækkevidde rent pædagogisk, når det gælder
forståelsen for de arbejdsløses situation. Men regeringspartierne, S,
SF og De Radikale, og også Dansk Folkeparti, der altid fremhæver
deres store omsorg for de svage, skylder os et bud på, hvad der skal
gøres. Jeg vil gerne spørge: Vil I være med til at mindske genoptjeningskravet? Vil i forlænge dagpengeretten? Vil I være med til at
gøre noget, så den midlertidige forlængelse ikke blot betyder en udsættelse af den sociale katastrofe for mange forsikrede?
Så skal jeg huske at sige, at vi naturligvis kan stemme for lovforslaget.";Nadeem Farooq;11H 2M 0S
"Formanden :
Tak til ordføreren. Der er ikke nogen bemærkninger, og så er det hr.
Joachim B. Olsen som ordfører for Liberal Alliance.";Nadeem Farooq;11H 6M 0S
(Ordfører);Nadeem Farooq;11H 7M 0S
":
Enhedslisten er naturligvis glad for, at finanslovaftalen mellem regeringen og Enhedslisten om en midlertidig forlængelse af dagpengeretten nu bliver en lovmæssig realitet. Vi glæder os til at få behandlet det. Det samme gælder også kontanthjælpsmodtageres ret til ferie. Vi er også glade for, at det er lykkedes at udvide den personkreds, der får glæde af en midlertidig forlængelse. Jeg skal også sige,
at jeg da er personligt glad for, at også borgerlige partier kan se lyset
i den her aftale. Det kunne jo være, at det kunne smitte, sådan at vi
kunne begynde at føre en socialpolitik på tværs af blokkene.
Desværre løser den midlertidige forlængelse ikke de problemer,
som den tidligere regering støttet af Dansk Folkeparti og De Radikale har skabt med deres forringelser på dagpengeområdet. Med den
forkortede dagpengeperiode, de skærpede genoptjeningskrav og den

(Ordfører)";Christian Juhl;11H 7M 0S
":
Det kommer vel ikke som den store overraskelse, at vi ikke kan støtte det her forslag. Danmark har et underskud, der er på 100 mia. kr.,
og vi har her at gøre med et forslag, som i 2012 vil koste 520 mio.
kr. og i 2013 vil koste 262 mio. kr. Det er ikke spændende at være
arbejdsløs, og derfor er det også nødvendigt, at man har nogle politikere, som har modet til at træffe nogle beslutninger – beslutninger,
der er hårde, men rigtige – herunder at lave de nødvendige reformer
af vores samfund, så Danmark også på lang sigt kan være et rigt og
velstående land.
Al erfaring viser, at de ledige ved dagpengeperiodens udløb vil
gøre en ekstra indsats for at finde et arbejde og komme i beskæftigelse, men denne indsats bliver nu udskudt med ½ år. Vi mener ikke,
at der her er tale om en beskæftigelsespolitik, der er ansvarlig, eller

Fredag den 2. marts 2012 (L 91)

21

at der i det hele taget er tale om en politik, der er ansvarlig for Danmark.
Vi sidder tilbage med en fornemmelse af, at det her mere er udtryk for et knæfald for Enhedslisten, end et udtryk for, hvad i hvert
fald De Radikale egentlig synes er en ansvarlig politik.
Med hensyn til det med en ferieret til kontanthjælpsmodtagere vil
jeg sige, at der jo er et godt gammelt princip, der hedder, at man skal
yde, før man kan nyde. Nu indfører regeringen så et nyt princip,
hvorefter man skal nyde uden at yde. Hvis vi slår op i en dansk ordbog og kigger under ordet ferie, kan vi se, at der står, at det er betegnelsen for en periode, hvor man holder fri fra skole eller arbejde. Det
vil sige, at regeringen med indførelsen af det her lovforslag altså er i
gang med at lave en helt ny definition af begrebet ferie. Der står i
beskrivelsen af dette ord i hvert fald ikke noget om, at det er et afbræk fra dagligdagens trummerum, hvilket jeg tror Socialdemokratiets ordfører sagde at det skulle være.
Vi kan på ingen måde støtte det her forslag, og vi synes, det er
udtryk for en uansvarlig politik.

Men det er noget, der er paradoksalt, og enhver borgerlig sjæl må
vægre sig ved den tanke, og det gør langt de fleste borgerlige partier
her i salen da også i dag, undtagen Dansk Folkeparti. Jeg må erkende, at jeg ikke begriber, hvorfor Dansk Folkeparti lægger stemmer til
det her lovforslag. Nuvel, Dansk Folkeparti sagde i debatten lige før,
at de stemmer for, fordi de især er enige i den første del af forslaget
om at forlænge dagpengeperioden midlertidigt, og jeg kunne vist også spore en vis nervøsitet i Dansk Folkepartis ordførertale. Men det
er ikke borgerlig politik, at kontanthjælpsmodtagere belønnes med 5
ugers ferie, når regeringen med en fjernelse af kontanthjælpsloftet og
starthjælpen i forvejen har mindsket gevinsten ved at arbejde.
Det sidste, vi har brug for i den økonomiske krise, som vi står i,
er, at incitamentet til at arbejde mindskes yderligere, og derfor er det
her lovforslag den helt forkerte vej at gå.";Joachim B. Olsen;11H 7M 0S
"Formanden :
Tak til ordføreren. Fru Mai Henriksen som konservativ ordfører.";Joachim B. Olsen;11H 13M 0S
"(Ordfører)
Mai Henriksen (KF):
Det her er noget, vi har diskuteret før, og nu gør vi det igen, nemlig
hvorvidt det skal kunne betale sig at arbejde og hvordan. I de seneste
debatter, vi har haft om det her i Folketingssalen, har jeg sagt, at det
egentlig var mærkværdigt, at man overhovedet diskuterede dette emne. For det burde jo være logisk og naturligt, at vores velfærdssamfund er indrettet sådan, at det kan betale sig at gå på arbejde frem for
at være på offentlig forsørgelse. Lad mig starte med at slå fast, at jeg
tror, at langt størstedelen af de ledige, der er på kontanthjælp, rent
faktisk gerne vil i job. De vil gerne inkluderes i et fællesskab, og de
vil gerne bidrage til samfundet. Men det er jo et problem, hvis det
alene er lysten, der skal drive værket. Gevinsten ved at tage et arbejde og undlade at være på passiv forsørgelse er blevet forværret siden
den dag, regeringen trådte til, og der er ikke noget, som tyder på, at
det vil ændre sig foreløbig, tværtimod.
Mange af de vælgere, der har stemt på regeringen, og som er
hårdtarbejdende danskere, må spørge sig selv, hvordan det kan være
retfærdigt, at de hver dag står op, tager på arbejde og netop bidrager
til samfundet, mens regeringen med sin afskaffelse af kontanthjælpsloftet og starthjælpen nu har gjort det mere fordelagtigt at undlade at
bidrage. Det er et spørgsmål, som man godt kan stille sig selv, og
med det her lovforslag bliver det et spørgsmål, som det er endnu mere relevant at stille sig selv. For ud over at gevinsten ved at tage et
arbejde bliver mindsket, får kontanthjælpsmodtagerne nu også 5
ugers ferie oveni. Jeg kan ikke lade være med at tænke på alle de
hårdtarbejdende danskere, som må føle sig noget snydt over at få at
vide, at når de har optjent ret til ferie, får en kontanthjælpsmodtager
nu det samme.
Som konservativ mener jeg, at der skal være en økonomisk gevinst ved at gå på arbejde, og jeg mener, at man som ledig skal stå til
rådighed for arbejdsmarkedet, og det er altså noget, der kan synes
svært, hvis man samtidig ferierer ved Gardasøen i Italien. Det er
ganske enkelt ikke rimeligt. I sidste ende vil det her lovforslag betyde, at vores virksomheder nu kan komme til at gå forgæves, når de
har brug for hænder og hoveder til deres produktion og til at skabe
vækst i vores samfund, for arbejdskraften ligger i en solstol ved Gardasøen. Derfor vil Konservative i udvalgsbehandlingen spørge ind
til, hvad konsekvenserne vil være for udbuddet af arbejdskraften, for
det er ikke blevet nærmere belyst.";Joachim B. Olsen;11H 10M 0S
"Formanden :
Hr. Christian Juhl for en kort bemærkning.";Joachim B. Olsen;11H 13M 0S
":
Jeg vil gerne rette den konservative ordfører. Det er sådan, at ikke
kun hårdtarbejdende danskere holder ferie. Det gør alle arbejdende
danskere. Det gør såmænd også modtagere af bidrag fra a-kassen.
De har ret til feriedagpenge, de har også ret til at rejse til Gardasøen
eller for den sags skyld til Kilimanjaro, hvis de har råd.
Jeg vil gerne høre, hvordan i alverden den konservative ordfører
kan synes, at virksomhederne vil gå forgæves, fordi nogle få tusind,
ja måske nogle få hundrede på kontanthjælp er på ferie, når virksomhederne har 160.000 arbejdsløse på jobcentrene, som de kan spørge
og vælge imellem.";Christian Juhl;11H 13M 0S
":
Ordføreren.";Søren Espersen;11H 13M 0S
"Mai Henriksen (KF):
Det kommer jo an på, hvad det er for et job, der pludselig dukker op.
Det, jeg stillede som spørgsmål til den socialdemokratiske ordfører,
var, hvordan Socialdemokratiet – og man kan jo stille spørgsmålet til
hele regeringen – kan garantere, at den kontanthjælpsmodtager, som
er på ferie, rent faktisk kan blive matchet til et job, for det er jo ikke
sådan, at man bare kan gå ud og vælge mellem alle de arbejdsløse,
og så kan man ansætte den første den bedste, man lige synes. Der er
altså noget, der hedder kompetencer, og der er også noget, der hedder specialiseret arbejdskraft, og lad os forestille os en højt specialiseret ingeniør, som er arbejdsløs, som er på kontanthjælp – det antager vi også – og som er på ferie lige på det tidspunkt, hvor det rigtige
jobtilbud lige opstår. Hvordan får man så sikret, at den arbejdsløse
ingeniør – hvis vi antager, at han ikke er medlem af en a-kasse – rent
faktisk bliver matchet til det job? Det er det, der har været udgangspunktet for mit spørgsmål. Jeg kan ikke se noget svar på det nogen
steder.";Søren Espersen;11H 13M 0S
":
Hr. Christian Juhl.";Søren Espersen;11H 14M 0S
":
Det er min klare fornemmelse, at en ansvarlig virksomhedsleder, der
har brug for en højt specialiseret ingeniør, også har tid til at vente, til
vedkommende kommer hjem fra Gardasøen. Jeg tror ikke, det er noget stort problem, og jeg vil gerne bede ordføreren give bare en an-

22

Fredag den 2. marts 2012 (L 91)

tydning af en sandsynlighed for, hvor tit det kiks ville ske, at en
virksomhed ikke har tid til at vente, til den pågældende vender hjem.
Især når der er 160.000 direkte arbejdsløse i systemet og en hel masse ude i det indirekte system.";Christian Juhl;11H 14M 0S
":
Ordføreren.";Søren Espersen;11H 15M 0S
"Mai Henriksen (KF):
Det lyder jo helt barokt at skulle sige, at man skal vente på en hjemkomst. Så lad mig give et andet eksempel. Lad mig give et eksempel
fra de danske gartnerier, som jo for manges vedkommende har højsæson i sommermånederne. Kan de vente 2 måneder eller bare 1 måned på, at der kommer medarbejdere hjem, for at de så kan deltage i
produktionen? For så skal jeg hilse og sige, at så tror jeg ikke, vi får
ret mange tomater eller agurker i år?";Søren Espersen;11H 15M 0S
":
Der er ikke flere bemærkninger. Tak til ordføreren. Så er det beskæftigelsesministeren.";Søren Espersen;11H 15M 0S
