text;Name;Time
"Formanden :
Så er det hr. Martin Henriksen for en kort bemærkning.";Erling Bonnesen;11H 52M 0S
":
Jeg kan forstå på Det Radikale Venstre, at det ikke ligger Det Radikale Venstre meget på sinde at sænke prisen på den mad, som bliver
bragt ud til eksempelvis folkepensionister.
Så vil jeg bare høre, hvor stærkt Det Radikale Venstre vil stå på
det synspunkt i en eventuel ny, socialistisk regering. I Dansk Folkeparti håber vi ikke, vi får en sådan regering, men hvis nu det sker,
hvor stærkt vil man så stå på det synspunkt, der går på, at det her loft
skal afskaffes, sådan at kommunerne får mulighed for at hæve priserne helt op til 70 kr., som vi har set nogle steder? Altså, hvor stærkt
vil man fra Det Radikale Venstres side stå på at få det gennemført?";Martin Henriksen;11H 52M 0S
"Formanden :
Ordføreren.";Martin Henriksen;11H 52M 0S
"Anne Marie Geisler Andersen (RV):
Jo, men det er jo meget sigende, at det kommunale selvstyre går dertil, hvor vi herindefra synes at det går godt nok. Det er så det, vi kan
overlade til kommunerne. Jeg tænker bare, at når vi herindefra skal
styre dem ned i detaljen i den grad, at vi skal fastsætte et loft for
egenbetaling for madservice, hvad er det så, det kommunale selvstyre levner frihed til?

Formanden :
Ordføreren.";Martin Henriksen;11H 50M 0S
"Anne Marie Geisler Andersen (RV):
Det ved Dansk Folkepartis ordfører jo udmærket godt er noget, jeg
hverken kan eller skal svare på her fra. Jeg er ikke forhandlingsleder
for Det Radikale Venstre, jeg er socialordfører, og jeg forholder mig
til det konkrete forslag. Jeg vil godt lige slå fast, at det her jo ikke er
et udtryk for, at ældre mennesker skal betale mere, end det koster.

Torsdag den 8. april 2010 (L 165)";Martin Henriksen;11H 52M 0S
"Det betyder jo rent faktisk, at man kan risikere at skulle betale det,
det koster at producere og levere maden.";Martin Henriksen;11H 55M 0S
"Formanden :
Hr. Martin Henriksen.";Martin Henriksen;11H 53M 0S
":
Altså, man lægger et loft, som for en dels vedkommende vil gøre
den madservice, man får fra kommunen i dag, billigere. Og så vil jeg
sige, at jeg altså synes, at det er et meget rimeligt spørgsmål. Når vi
eksempelvis behandler ældrechecken, den supplerende pensionsydelse, her i Folketingssalen, er Det Radikale Venstre imod – en
ydelse, der jo alt andet lige gavner de folkepensionister, der er økonomisk dårligt stillede. Det var Det Radikale Venstre imod, jeg husker det tydeligt.
Når det handler om, at man lægger et loft over, hvor meget man
skal betale for mad eksempelvis på plejehjem og den mad, der bliver
bragt ud til private hjem, er Det Radikale Venstre imod. Så er det da
meget rimeligt at stille spørgsmålet, og det er vel også meget rimeligt, at man fra ordførerens side forsøger at give et svar på spørgsmålet: Hvor hårdt vil Det Radikale Venstre stå på, at de her forbedringer blive rullet tilbage i en eventuel ny, socialistisk regering?";Martin Henriksen;11H 53M 0S
"Formanden :
Ordføreren.

Anne Marie Geisler Andersen (RV):
Det er meget muligt, at jeg ikke har forstået, hvordan nulvækst skal
fungere. Jeg havde bare forstået det sådan, at regeringen har udtrykt
ønske om, at kommunerne ikke skal kunne øge deres udgiftsniveau,
men det er meget muligt, at det fungerer sådan, at hvad angår alt det,
som vi herindefra synes at kommunerne skal bruge penge på, tilfører
vi bare øgede ressourcer. Men så vil jeg godt sætte spørgsmålstegn
ved, hvad der reelt ligger i den ønskede nulvækst.";Martin Henriksen;11H 54M 0S
"Formanden :
Fru Vivi Kier.";Martin Henriksen;11H 55M 0S
":
Ja, nu tillader tiden jo desværre ikke, at jeg sådan kan gå ind i en
lang forklaring i forhold til nulvæksten – det ville jeg ellers rigtig gerne. Men jeg synes, man hænger sig lidt for meget i det. Det er jo ret
væsentligt, at man bekræfter og erkender, at der er afsat penge i de
forhandlinger til kommunerne for det her, så selvfølgelig får kommunerne de penge, der er aftalt.";Vivi Kier;11H 55M 0S
"Formanden :
Ordføreren.";Vivi Kier;11H 56M 0S
"Anne Marie Geisler Andersen (RV):
Jamen jeg vil gerne svare på det, der angår ældrechecken, for da vi
diskuterede den her i Folketingssalen, var argumentet jo netop, at vi
ikke støttede, at man øgede ældrechecken, fordi vi synes, det bidrager til bureaukrati, at man indfører særydelser bare for at kunne vise
befolkningen, at Dansk Folkeparti nu har fået sat et aftryk. Vi så
langt hellere, at man havde tilført de midler til det personlige pensionstillæg og gjort det mere målrettet mod de ældre. Altså, det var argumentet på det tidspunkt.
Det her er ikke et udtryk for, at vi ikke vil tilføre ekstra midler til
de ældre, der sidder hårdest i det rent økonomisk. Jeg mener bare ikke, at det her forslag, der jo skærer alle over en kam, på nogen måde
er målrettet mod de ældre, der har sværest ved at få tingene til at
hænge sammen.";Vivi Kier;11H 54M 0S
"Formanden :
Så er der en kort bemærkning, og det er fra fru Vivi Kier.";Vivi Kier;11H 54M 0S
":
Det kan blive en enkelt kort bemærkning, tror jeg. Nu bemærkede
jeg, at ordføreren på et stillet spørgsmål svarede noget med: Jamen
det her vil jo så betyde, at kommunerne skal ud og spare endnu mere
og gøre noget. Så jeg vil bare lige have ordføreren til at bekræfte, at
der faktisk er afsat midler til kommunerne. De bliver kompenseret
for, at vi sidder herindefra centralt og vil bestemme, hvordan kommunerne skal gøre.";Vivi Kier;11H 54M 0S
"Formanden :
Ordføreren.

21

Anne Marie Geisler Andersen (RV):
Jamen det er jeg helt med på der er. Men som jeg indledningsvis
sagde, så synes jeg, det er meget uhensigtsmæssigt, at man kun kompenserer de kommuner, som ikke allerede har et lavt niveau. Der kan
jo være kommuner, som har et reelt udgiftsniveau på, hvad ved jeg,
60 kr. pr. person, men som kun tager 45 kr. allerede i dag. Det betyder jo reelt, at der ikke er noget incitament for kommunerne til fremover at nedsætte egenbetalingen, hvis de har mulighed for det, fordi
man jo bare kan gøre sig håb om, at Folketinget kommer og laver et
loft, hvis vi ikke synes, det fungerer godt nok.";Vivi Kier;11H 55M 0S
"Formanden :
Så er der en kort bemærkning fra fru Tina Petersen.";Vivi Kier;11H 56M 0S
":
Jeg har sagt en gang i dag, at jeg smiler, og nu smiler jeg endnu mere, fordi nu er vi inde ved pointen, som der godt kan være lidt tvivl
om. Jeg undrer mig, så jeg vil gerne først have et svar på, om vi er
enige om, at det er Folketinget, som fastsætter lovgivning i Danmark. Dernæst kan jeg jo høre, at det ikke bare er på ældreområdet,
kommunerne nu højst sandsynligt går ud og laver besparelser. Nej,
de går søreme også ud og laver besparelser på handicapområdet, og
ikke bare handicapområdet, men også børne- og ungeområdet. Det
er sådan set alle områder, som jeg før nævnte, for de nære ting.
Det leder mig tilbage til mit spørgsmål igen. Er det sådan, at vi
kan forvente, at socialdemokratiske kommuner og dermed også venstrefløjskommuner, hvor De Radikale jo hører ind under, vil komme
med besparelsesforslag nu for at give udtryk for den her nulvækst,
altså rammen, som regeringen og Dansk Folkeparti jo hele tiden og
fra starten af har sagt skulle være i eget hus, altså at man kigger på
sig selv og ikke på de nære ting i samfundet?";Tina Petersen;11H 56M 0S
"Formanden :
Ordføreren.

22

Torsdag den 8. april 2010 (L 165)";Tina Petersen;11H 57M 0S
"Anne Marie Geisler Andersen (RV):
Vi er enige om, at lovgivningen vedtages i Folketinget, men jeg går
også ud fra, at vi er enige om, at der er noget, der hedder kommunalt
selvstyre. Det er det, vi ønsker at bevare. Vi ønsker ikke fra Det Radikale Venstres side at spare på handicapområdet, men jeg mener
bare, at hvis det her er et udtryk for det, vi står over for, skal vi jo til
at vedtage den her slags beslutninger om et loft over alverdens former for ydelser og service for at sikre, at de besparelser, som kommunerne står over for, ikke kommer til at gå ud over udsatte borgere.
Jeg er ikke sikker på, at jeg forstod sidste del af spørgsmålet, men
jeg kan af gode grunde ikke svare for kommunerne. Men fru Tina
Petersen må gerne uddybe, hvis jeg skal svare på det.";Tina Petersen;11H 57M 0S
"Formanden :
Fru Tina Petersen.

Formanden :
Tak til fru Anne Marie Geisler Andersen.
Der ikke flere korte bemærkninger.
Jeg skal her udsætte mødet. Det genoptages i dag kl. 13.00.
:
Mødet er udsat. (Kl. 12:01).";Tina Petersen;11H 58M 0S
Forhandling;Tina Petersen;12H 59M 0S
":
Mødet er åbnet igen.
Vi er ved førstebehandlingen af lovforslag nr. L 165, og det er hr.
Per Clausen som ordfører for Enhedslisten.";Mogens Lykketoft;12H 59M 0S
":
Jeg vil da gerne uddybe. Som både folketingsmedlem og byrådsmedlem ser man jo desværre, at der efter det kommunale valg, der var
her i november 2009, er ændret i budgetter, og man kan nu se, at de
her besparelser kommer, og de kommer i socialdemokratiske og venstrefløjskommuner. Regeringen med Dansk Folkeparti havde forudset, at det kunne få den her konsekvens. Nu går man ind og kompenserer både på ældreområdet og andre områder for netop at undgå, at
det bliver en realitet, at de besparelser ude i kommunerne går igennem via socialdemokratiske og venstrefløjskommunalpolitikere.
Der er nogle ude i kommunerne, som løber fra det kæmpeansvar,
og det kunne jeg godt tænke mig at spørge ordføreren om. Spørgsmålet er, om borgeren er vigtigere end det politiske spil, der nu foregår ude i kommunerne. Dermed vil jeg også sige, at lovgivningen jo
skal overholdes. Den forlanger vi herindefra at alle skal overholde,
herunder også os selv, kommunalpolitikerne og regionsmedlemmerne. Så kunne det ikke være, at man ude i kommunerne skulle begynde at kigge på, hvor meget man egentlig trækker lovgivningen lige
på grænsen?

(Ordfører)";Tina Petersen;13H 0M 0S
":
Jeg kunne forstå på den debat, der var umiddelbart inden frokostpausen, at hr. Martin Henriksen fra Dansk Folkeparti var bekymret for,
om den ændring, der her bliver indført, den maksimumspris for mad,
der bringes ud til ældre, ville blive afskaffet under det, han karakteriserede som en socialistisk regering. Jeg synes selvfølgelig, det er
meget optimistisk, at hr. Martin Henriksen karakteriserer en kommende regering bestående af Socialdemokraterne og SF og måske
endda Det Radikale Venstre som socialistisk, men det skal ikke
komme til at stå i vejen for at forholde os seriøst til problemstillingen. Kendsgerningen er dog, at hr. Martin Henriksen bekymrer sig
helt uden grund af den simple årsag, at både Socialdemokraterne, SF
og Enhedslisten, så vidt jeg har forstået, støtter det lovforslag, der
ligger her. Og så vidt jeg har forstået, har Det Radikale Venstre ikke
nogen umiddelbar mulighed for at få flertal i Folketinget efter næste
valg, og derfor er det naturligvis en fuldstændig meningsløs diskussion at rejse. Men lad det da bare være sagt med det samme, at selv
hvis Socialdemokraterne og SF'erne skulle lade sig overbevise af
Det Radikale Venstre om, at man skal afskaffe den her ordning, vil
Enhedslisten stadig stemme imod, og så vil der ikke være noget flertal i Folketinget for det. Så hr. Martin Henriksen kan være helt tryg,
men hvis han er særlig nervøs, kan han jo stemme på Enhedslisten
ved det kommende valg, for så er man helt sikker på, at det ikke
sker.
Det andet var, at jeg jo syntes, det var lidt muntert at høre hr. Erling Bonnesen tale om signalforvirring. Jeg mener at kunne huske, at
hr. Erling Bonnesen i går udtalte, at regeringens politik ville ødelægge dansk landbrug, og at det var en Venstreminister, der stod i spidsen for dette attentat. Så signalforvirring osv. synes jeg måske ligger
meget godt inden for regeringen og samarbejdspartneren i Dansk
Folkeparti for tiden.
Enhedslisten støtter, som jeg sagde, det her lovforslag. Vi støtter,
at der indføres den her betalingsgrænse på de 45 kr., vi synes sådan
set, det er et rimelig højt beløb, men det skal ikke forhindre, at vi
støtter det. Vi støtter det også, selv om vi synes, det er lidt underligt,
at man med den ene hånd gennemfører en stram økonomisk politik
over for kommunerne og proklamerer, at der skal være nulvækst i
kommunerne, og med den anden hånd siger, at der er nogle særlige
områder, hvor man ikke vil have at nulvæksten slår igennem, så der
siger man, at der skal være nogenlunde anstændige forhold. Essensen i det er jo også, at der i virkeligheden ikke kommer flere penge
til kommunerne, ved at man efter først at have lagt en økonomisk
ramme går ind fra Folketingets side og også vil bestemme, hvordan
kommunerne konkret bruger pengene. Så det er lidt det at fodre hun-";Per Clausen;13H 0M 0S
"Formanden :
Ordføreren.";Per Clausen;12H 0M 0S
"Anne Marie Geisler Andersen (RV):
Endnu en gang vil jeg sige, at jeg jo ikke kan stå her og svare på
kommunernes vegne. Men jeg vil sige, at hvis vi vedtager det her
lovforslag, og det gør vi jo, betyder det, at det her i hvert fald ikke er
et område, som kommunerne kan finde nogle penge på, og jeg mener, at det alt andet lige er rimeligt, at kommunerne tager betaling
for det, som det nu engang koster at levere og producere maden. Så
så vi meget hellere fra Det Radikale Venstres side, at man på en eller
anden måde kompenserede de borgere, som rent økonomisk sidder
sværest i det.
Jeg må bare se det her som et udtryk for, at man ikke har fået
øget ældrechecken eller de personlige tillæg i tilstrækkeligt omfang,
når man er nødt til at gå ind og lave et loft her, som gælder for alle
borgere. For jo, vi går også meget op i hensynet til den enkelte borger, men jeg mener, det er vigtigere, at man kompenserer de mennesker, der sidder allerhårdest i det rent økonomisk, i stedet for at lave
et loft for de pensionister, som godt kan betale, hvad det koster at
producere maden og levere den madservice.

Torsdag den 8. april 2010 (L 165)

den med dens egen hale, og så vil man selv bestemme, hvilket krydderi der skal tilsættes. Det er sådan, vi ser det her forslag.
Det ændrer ingenting ved, at det grundlæggende er urimeligt, at
det har været sådan i en række kommuner, at ældre har betalt meget
store beløb for at få bragt mad ud, også fordi det jo netop rammer de
svagest stillede af pensionisterne, der ikke har de store muligheder
for at vælge alternative løsninger på det problem, der så er med at
fremskaffe maden. Så det går vi ind for. Men jeg vil ikke lægge skjul
på, at vi synes, der er nogle elementer, som der kan være god grund
til at en kommende regering og et kommende nyt flertal ser på i forhold til de madordninger, vi har for de ældre.
Det er jo efter vores opfattelse sådan, at man burde se meget mere grundlæggende på spørgsmålet om kvalitet, den sundhedsmæssige
og den sådan smagsmæssige kvalitet af den mad, som ældre får fra
de forskellige kommuner. For der er en stor risiko for, at prisen, når
man fokuserer så ensidigt på økonomien, som man gør i det her forslag, så bliver betalt i form af dårligere kvalitet, og det synes vi faktisk er en meget vigtig ting at gå ind i.
Så vil vi da også godt benytte lejligheden til at rejse det spørgsmål, om det er rimeligt, at ældre mennesker, som måske hele deres
liv har været på arbejdsmarkedet og der haft en madordning, en kantineordning, hvor de sådan set kun har betalt det, som råvarerne kostede, i virkeligheden skal betale mere for maden, når de kommer ud
derfra. Der synes vi, at udgangspunktet burde være, at man tog udgangspunkt i de udgifter, der er til råvarer, og så sagde, at det, at
man er så svag, har det så dårligt, at man skal have mad bragt ud, jo
ikke er noget argument for, at mad skal være dyrere. Man siger, at
virksomhederne, arbejdsgiverne har betalt det ud over råvareprisen i
forbindelse med madordningerne, men i virkeligheden har der jo været et skattetilskud, som gør, at det offentlige er med til at finansiere
det.
Så det er jo i hvert fald nogle forbedringer, som vi i forhold til
det, der ligger her, gerne vil drøfte med en kommende regering og
drøfte i et kommende Folketing. Vi har jo også en klar forventning
om, at kommunernes behov for at opkræve urimelig høj brugerbetaling for både den her ydelse og andre ydelser vil blive dramatisk reduceret, når de aftaler, der bliver indgået mellem kommunerne og regeringen, bliver baseret på et grundsynspunkt om, at der er brug for
forbedring og brug for vækst i den offentlige sektor. Der er brug for
at skaffe flere midler til, at vi kan få en bedre offentlig service, og
det har jeg forstået i udgangspunktet er det synspunkt, som Socialdemokraterne, SF og vel også Det Radikale Venstre vil lægge til
grund, når man danner en regering efter næste valg. Og jeg kan love,
at Enhedslisten ihærdigt vil støtte den udvikling.
Så vi ser sådan set frem til, at forholdene på det her område kan
blive klart forbedret efter det kommende valg, og derfor kan jeg roligt sige til hr. Martin Henriksen, at det ikke vil blive ringere, end det
er i dag.";Per Clausen;12H 0M 0S
23;Per Clausen;13H 5M 0S
":
Så er det ordføreren.";Mogens Lykketoft;13H 6M 0S
":
Jeg synes ikke, at der er nogen grund til at have en lang diskussion
om, hvorvidt der har været økonomisk vækst i Danmark siden 2001
eller ej, for det har der jo været. Jeg konstaterer bare, at relativt set
har udviklingen i den offentlige sektor ikke været i stand til at give
den samme forbedring, sådan at folk har oplevet de samme serviceforbedringer, som man oplever i sit eget private hjem, i hvert fald
hvad angår den del af befolkningen, som nyder godt af de skattelettelser, som Dansk Folkeparti, Venstre og Konservative har haft
størst vilje til at give til de bedst lønnede i vores samfund.";Per Clausen;13H 6M 0S
":
Fru Tina Petersen.";Mogens Lykketoft;13H 7M 0S
":
Så ryger vi jo straks igen ind i debatten om, hvordan man fordeler
kroner og øre ude i kommunerne, hvilket igen leder mig hen til at
sige, at i de kommuner, der er styret af venstrefløjen – Socialdemokratiet og resten af venstrefløjen – vælger de at spare på de her områder, som vi snakker om i dag, altså de borgernære områder, og det
har jo aldrig været tanken, at vi skulle lægge bånd på de områder.
Derfor må regeringen nu ty til at kompensere lige netop for at undgå
de her ting. Det er da en glæde i dag at kunne se venstrefløjen støtte
op om det, men kan vi forvente – og det vil jeg gerne have et klart
svar på – at venstrefløjen så også i dag går ud og siger til deres byrådsmedlemmer: Ved I hvad, kære venner, her sætter vi grænsen?";Tina Petersen;13H 7M 0S
":
Ordføreren.";Mogens Lykketoft;13H 8M 0S
":
Altså, jeg behøver slet ikke at sige til Enhedslistens byrådsmedlemmer, at 45 kr. er alt for meget, og at man skal gøre alt, hvad man
kan, for at få prisen længere ned. Det arbejder vores byrådsmedlemmer i forvejen for. Hvad socialdemokratiske, radikale og SF-byrådsmedlemmer arbejder for, må de jo stå til ansvar for.";Per Clausen;13H 8M 0S
":
Tak til ordføreren. Så er det hr. Simon Emil Ammitzbøll som ordfører for Liberal Alliance.";Mogens Lykketoft;13H 8M 0S
":
Fru Tina Petersen for en kort bemærkning.";Mogens Lykketoft;13H 8M 0S
":
Først vil jeg starte med sige tusind tak til Enhedslisten og også resten
af venstrefløjen, fordi man i dag støtter det forslag, der her er fremsat. Dernæst vil jeg sige, at jeg igen og igen hører en benægtelse af,
at der faktisk bliver tilført midler til kommunerne, og at der er blevet
det siden 2001. Nu er det skægt nok, at de to finansudvalgsmedlemmer er til stede hernede og så kan snakke om det, og derfor vil jeg
gerne have en bekræftelse af, at der er tilført midler til det offentlige
siden 2001 på de her områder. Er det en klar benægtelse af det, vi nu
får at høre igen, eller kan vi få sandheden at vide, nemlig at der sådan set er tilført flere og flere midler?

(Ordfører)";Tina Petersen;13H 5M 0S
":
Tak for det. Dette er jo et lovforslag, som deler sig i flere elementer,
vel primært to. Det første handler om beregningsgrundlaget for madordningerne her, og der er det sådan, at Liberal Alliance har et finanslovforlig sammen med regeringen og Dansk Folkeparti for finansloven for 2009, så det bakker vi selvfølgelig op om. Den anden
del af lovforslaget er så udmøntningen af finanslovaftalen for 2010,
som er en finanslovaftale, som er lavet mellem regeringen og Dansk
Folkeparti, men altså ikke Liberal Alliance. Den del handler om, at
der indføres et loft over modtagerens betaling for madservice på 45
kr.

24

Torsdag den 8. april 2010 (L 165)

Hr. Per Clausen sagde før, at Dansk Folkeparti ikke skulle frygte,
at en regering med S og SF og eventuelt De Radikale indførte socialisme. Det var ifølge hr. Per Clausens opfattelse et for stort håb. Jeg
vil sige, at der hverken er grund til at frygte eller håbe det, for det
bliver allerede indført med det her forslag. Maks. betaling for madservicen er vi direkte imod. Det er fuldstændig tosset oven i hovedet,
at man går ind og blander sig i det her i forhold til det kommunale
selvstyre. Det er en centralisering, som vi ikke mener er rimelig, og
vi mener heller ikke, at der er noget som helst grundlag for at sige, at
det lige skulle være 45 kr., som man maksimalt kunne betale for maden. Hvis der er kommuner, som vil tilbyde noget bedre eller noget
dyrere, skal de da bare have lov til det.
På den baggrund vil jeg opfordre socialministeren til at opdele
lovforslaget i to, sådan at det, der vedrører finansloven for 2009, er
ét lovforslag, og det, der vedrører finansloven for 2010, er et andet
lovforslag. Jeg vil også mene, at det er højst mærkværdigt, at man
tager elementer fra to forskellige forlig med forskellige forligskredse
og propper dem ind i det samme lovforslag og dermed jo gør det ret
umuligt for det parti, som ikke er med i begge forligskredse, at tage
stilling på en fornuftig måde til det lovforslag, der ligger.
Så Liberal Alliances stillingtagen til lovforslaget vil afhænge af
ministerens svar på, om man deler lovforslaget i to eller ej.";Simon Emil Ammitzbøll;13H 5M 0S
":
Tak til ordføreren. Så er det socialministeren.";Mogens Lykketoft;13H 11M 0S
"Socialministeren (Benedikte Kiær):
Jeg vil sige tak for alle de mange bemærkninger til lovforslaget. Jeg
har noteret mig, at der i debatten om lovforslaget har været en del
bemærkninger med hensyn til madens kvalitet, og der vil jeg først og
fremmest lige sige, med hensyn til om maden er lækker eller ej, at
det jo meget er en subjektiv holdning i forhold til det, som Socialdemokraterne fremførte. Men med hensyn til madens kvalitet, kan jeg
berolige kommunalbestyrelserne med, at der i Socialministeriets vejledning til serviceloven henvises til Ministeriet for Fødevarer, Landbrug og Fiskeris generelle regler for håndtering af fødevarer m.v.
samt til deres vejledning »Anbefalinger for den danske institutionskost«, der bl.a. indeholder råd om kost til ældre, diætkost, ernæringslære og skal virke som en kilde til inspiration for kommunalbestyrelsen ved fastlæggelse af kvalitetskravene for madservice. Så der er
lagt vægt på, at det selvfølgelig skal være en god kvalitet og ernæringen skal være i orden.
Med hensyn til de bemærkninger, der er faldet om prisen for maden og om, hvad man kan gøre ifølge de gældende regler, har det både fra Socialdemokraterne og Socialistisk Folkeparti været fremme,
at det bliver godt med et loft, fordi kommunerne hidtil har kunnet
skrue priserne op. Der vil jeg lige sige, at som reglerne er nu, må
kommunalbestyrelsen ikke opkræve mere i betaling for tilbuddet om
madservice hos modtagerne, end det koster at producere og levere
ydelsen. Så det er ikke et sted, hvor man ved at skrue priserne op kan
hente nogen penge og dermed få et overskud.
Med hensyn til hvad selve det at rulle lovforslaget ud kommer til
at koste, så fremgår det jo af lovforslaget, at der er afsat penge både i
2010 og i 2011 og frem, og det skal fungere som en ramme for forhandlingerne med KL om DUT-kompensationen. Og når jeg nu er
ved DUT-kompensationen, vil jeg for god ordens skyld slå fast, at
når kommunerne kompenseres for loftet, kompenseres de under et,
og det vil sige, at også de kommuner, hvis takster ligger under 45
kr., modtager kompensation efter de almindelige DUT-principper.
Det er sådan, at den andel, som kommunerne kompenseres med, er
beregnet på grundlag af tallene i de kommuner, hvis omkostninger
ligger over de 45 kr. for en hovedret.

Så vil jeg afslutningsvis takke Folketinget for en velvillig behandling af det her lovforslag, jeg ser frem til udvalgsbehandlingen
og til at besvare de spørgsmål, der bliver stillet i den forbindelse, og
der vil vi selvfølgelig også i forhold til det sidste, som Liberal Alliance kom frem med, lige svare på det.";Mogens Lykketoft;13H 11M 0S
":
Der er en række korte bemærkninger. Hr. Per Clausen.";Mogens Lykketoft;13H 14M 0S
":
Det er bare en bemærkning til synspunktet fra socialministeren om,
at der kompenseres for ekstraudgifter i 2011. Jeg vil spørge, om den
kompensation sker inden for den nulramme, som regeringen har sagt
skal gælde for dette område. For i så tilfælde må kompensationen jo
føre til nedskæringer et andet sted.";Per Clausen;13H 14M 0S
":
Ministeren.";Mogens Lykketoft;13H 14M 0S
"Socialministeren (Benedikte Kiær):
Nu er det altid sådan, at når Folketinget vedtager et lovforslag, som
betyder øgede udgifter for kommunerne, har man jo det, som jeg
fremførte om DUT-princippet, altså DUT-kompensation. Der går
man jo så ind fra Folketingets og statens side og kompenserer kommunerne for de udgifter, de har hertil. Så Folketinget kan godt vedtage lovgivning, som koster ekstra for kommunerne, de skal blot
DUT-kompenseres. Sådan har det sådan set været altid, og sådan vil
det også være fremover.";Mogens Lykketoft;13H 14M 0S
":
Hr. Per Clausen.";Mogens Lykketoft;13H 15M 0S
":
Vi kan altså være fuldstændig sikre på, at når regeringen snakker om
nulvækst i kommunerne i de kommende år, gælder det ikke i forhold
til forslag, som bliver vedtaget i Folketinget, og som påfører kommunerne ekstra udgifter. Det vil blive lagt ovenpå, så vi har allerede
nu et klart tilsagn fra regeringens side om, at der ikke bliver tale om
en nulvækst i 2011.";Per Clausen;13H 15M 0S
":
Ministeren.";Mogens Lykketoft;13H 15M 0S
"Socialministeren (Benedikte Kiær):
Det fremgår klart af lovforslaget, at der er afsat 25 mio. kr. i 2010 og
50 mio. kr. i 2011. Man har været ude at se på, hvor mange kommuner der har haft en udgift over 45 kr., og man har beregnet de 50
mio. kr. fra 2011 og fremefter ud fra det princip.
Det er klart, at det indgår i DUT-kompensationen. Sådan er det,
hver gang Folketinget beslutter noget, som koster kommunerne ekstra penge. Hvis det sker, skal der også tilføres ekstra penge efter
DUT-princippet, og det bliver der ikke lavet om på, selv om der tales
om nulvækst.";Mogens Lykketoft;13H 15M 0S
":
Hr. René Skau Björnsson for en kort bemærkning.

Torsdag den 8. april 2010 (L 165)

25";Mogens Lykketoft;13H 16M 0S
":
Ministeren henviser til min ordførertale, hvor jeg taler om kvaliteten
i de her måltider, som vi byder vores ældre. Nu ved jeg ikke, om ministeren, i den korte tid hun har været minister, har prøvet de her ældremåltider. Det har jeg, også inden for den seneste tid, og jeg har
også prøvet noget af den vakuumpakkede mad. Jeg kan fortælle ministeren, at selv i de kommuner, hvor man kan læse og slå op i de
her foldere og vejledninger, der ligger på Fødevarestyrelsens hjemmeside og andre gode steder, er det ikke lækker, delikat mad. Når
man spørger de ældre, tror jeg også, at de vil bekræfte det. Det er ikke den oplevelse, man har som ældre.
Derfor er det, jeg gerne vil have debatten. Jeg kan også formulere
det som et spørgsmål: Synes ministeren, at det er godt nok bare at
henvise til nogle foldere og nogle vejledninger, der ligger på andre
ministeriers hjemmesider?

Socialministeren (Benedikte Kiær):
Som sagt er det med, hvordan det smager, jo meget subjektivt. Nu er
der mange udsagn om, hvad der er godt, og hvad der ikke smager
godt.
Jeg kommer selv fra sundhedsverdenen, hvor der også har været
en del polemik om maden på hospitalerne. Og der har jeg så også,
når jeg er ude og selv har smagt den, oplevet, at den faktisk for det
meste smager rigtig, rigtig godt. Så med hensyn til madservice, hvor
der også er mulighed for frit valg af leverandør, har man mulighed
for at vælge en anden leverandør, hvis man synes, at en leverandør
er for ensidig i brugen af krydderier, så det ikke er særlig lækkert.";René Skau Björnsson;13H 19M 0S
":
Ministeren.";Mogens Lykketoft;13H 19M 0S
"Socialministeren (Benedikte Kiær):
Nu henviste jeg til Socialministeriets vejledning til serviceloven,
hvor man så henviser til de rigtig gode beskrivelser, der er, af, hvad
en sund og ernæringsrigtig kost vil betyde.
Med hensyn til hvordan den smager, vil jeg sige, at det er meget
subjektivt, hvad man synes er lækkert, og hvad man synes ikke er
lækkert. Men netop inden for madservice er der frit valg, med hensyn til hvad det er for en leverandør, der skal levere den her madservice. Så hvis man synes, at en leverandør ikke leverer særlig lækker
mad, kan det godt være, at man har mulighed for at vælge en anden
leverandør, hvor man synes at maden er mere lækker. Men med hensyn til ernæring skal man følge de vejledninger, der ligger, og som
sikrer, at der også er god og nærende kost til de ældre.";Mogens Lykketoft;13H 17M 0S
":
Hr. René Skau Björnsson.";Mogens Lykketoft;13H 18M 0S
":
Der er ingen tvivl om – for det er i hvert fald også min erfaring – at
næringsindholdet i de her måltider er der, de lever op til de krav i de
vejledninger, der nu er om næringsindholdet. Men et måltid mad er
jo så meget andet end lige det, om der nu er den rigtige mængde protein og alt muligt andet i det, altså at næringsindholdet er godt nok.
Jeg tog det med i min ordførertale, fordi jeg har den her selvoplevede oplevelse af måltiderne, men også fordi Ældre Sagen jo berører
det i deres høringssvar til lovforslaget. Fordi det også er deres erfaring med de måltider, der bliver serveret, siger de, at de altså i bund
og grund på mange måder savner noget kvalitet.
Når vi nu arbejder med det her lovforslag, der drejer sig om mad
til ældre, skulle vi så ikke også lige tage kvalitetsdelen med og være
lidt mere grundige i forhold til de principper og de krav, vi stiller til
kommunerne og de måltider, der bliver leveret?";René Skau Björnsson;13H 18M 0S
":
Ministeren.";Mogens Lykketoft;13H 19M 0S
":
Fru Astrid Krag for en kort bemærkning.";Mogens Lykketoft;13H 19M 0S
